body,total_user_messages,story,chat_link,created_at,stop_logic_data,message_type_text,full_name,last_nodes
"Hey, can you find me the nearest ATM?{task} ",5,Nearby Atm Details,https://api.haptikapi.com//user_info/3919868/#id_16728886_1,2018-01-24T21:09Z,False_continue,carousel_message,shankar Kumar,[u'NEARBY_ATM']
Hotel,3,Nearby General Task,https://api.haptikapi.com//user_info/4155088/#id_16527431_9,2018-01-24T21:32Z,False_continue,regular,gopal singh,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/3945214/#id_16055086_1,2018-01-24T23:02Z,False_continue,app_location,Ankit Aggarwal,[u'NEARBY_ATM']
Masjid near me,3,Nearby General Task,https://api.haptikapi.com//user_info/4261713/#id_16728378_2,2018-01-24T19:26Z,False_continue,regular,farhan ajmeri,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4190106/#id_16583195_2,2018-01-24T18:08Z,False_continue,app_location,Soumyajit mukherjee,[u'NEARBY_ATM']
"Hey, can you find me the nearest petrol pump?{task}",2,Nearby Gas,https://api.haptikapi.com//user_info/4259879/#id_16727508_1,2018-01-24T18:08Z,False_continue,regular,HEMANT KUMAR,[u'NEARBY_GAS']
i want to search for a location{task},2,No Story,https://api.haptikapi.com//user_info/4259879/#id_16727508_3,2018-01-24T18:10Z,,regular,HEMANT KUMAR,[u'No Nodes']
"More options{attempt: 2, api_name: nearby_api , places_type: ATM}",3,Nearby General Task,https://api.haptikapi.com//user_info/4261286/#id_16727525_2,2018-01-24T18:11Z,False_continue,regular,amir sohail,[u'NEARBY_TASK']
{emoticon}{thumbsup},3,Nearby General Task,https://api.haptikapi.com//user_info/4261286/#id_16727525_2,2018-01-24T18:11Z,True_Casual_nothing_changed,regular,amir sohail,[u'NEARBY_TASK']
"Hey, can you find me the nearest petrol pump?{task}",2,Nearby Gas,https://api.haptikapi.com//user_info/4261291/#id_16727577_1,2018-01-24T18:13Z,False_continue,regular,Noor alam,[u'NEARBY_GAS']
"More
Nearby: Post Office",3,Nearby Post Office,https://api.haptikapi.com//user_info/4029553/#id_16242933_7,2018-01-24T18:14Z,False_continue,auto_form_reply,M,[u'NEARBY_POST_OFFICE']
{emoticon}{thumbsup},2,Nearby Bus Stops,https://api.haptikapi.com//user_info/2844216/#id_12525127_7,2018-01-24T18:14Z,True_Casual_nothing_changed,regular,Suraj Minche,[u'NEARBY_BUS_STOP']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,No Story,https://api.haptikapi.com//user_info/4261311/#id_16727558_3,2018-01-24T18:15Z,True_no_nodes,app_location,Puneet Tiwari,[u'No Nodes']
"Hey, can you find me the nearest ATM?{task} ",4,Nearby Atm Details,https://api.haptikapi.com//user_info/4093416/#id_16727609_1,2018-01-24T18:17Z,,carousel_message,MEGH NATH ROY,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4261324/#id_16727633_1,2018-01-24T18:18Z,False_continue,regular,Dev Kushwah,[u'NEARBY_ATM']
"Search Again Nearby
Nearby: Hjymh",4,Nearby Complaint Flow,https://api.haptikapi.com//user_info/4261291/#id_16727577_4,2018-01-24T18:18Z,False_continue,auto_form_reply,Noor alam,[u'NEARBY_LOCATION_UPDATE']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/2683196/#id_16727660_1,2018-01-24T18:19Z,False_continue,regular,amocha irom,[u'NEARBY_ATM']
"Hi, I am interested in Weight Loss Offers{task}",2,OFFERS,https://api.haptikapi.com//user_info/4190106/#id_16583195_3,2018-01-24T18:09Z,False_continue,regular,Soumyajit mukherjee,[u'WEIGHT_LOSS_OFFERS_VLCC']
"Hi, I am interested in Salon and Beauty Offers{task}",2,OFFERS,https://api.haptikapi.com//user_info/4190106/#id_16583195_3,2018-01-24T18:09Z,False_continue,regular,Soumyajit mukherjee,[u'SPA_OFFERS_VLCC']
i want to search for a location{task},2,No Story,https://api.haptikapi.com//user_info/4217264/#id_16672352_3,2018-01-24T18:10Z,,regular,burhanuddin Akber ali,[u'No Nodes']
Bahenchod,9,No Story,https://api.haptikapi.com//user_info/4261358/#id_16727667_1,2018-01-24T18:20Z,True_Casual_no_nodes,regular,Rik Mondal,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3933666/#id_16026853_1,2018-01-24T18:25Z,False_continue,app_location,ishan pathak,[u'NEARBY_ATM']
Great,2,No Story,https://api.haptikapi.com//user_info/3189622/#id_16727737_3,2018-01-24T18:27Z,True_Smalltalk_no_nodes,regular,abhishek Ray,[u'No Nodes']
Thanks,2,No Story,https://api.haptikapi.com//user_info/3189622/#id_16727737_3,2018-01-24T18:27Z,True_Casual_no_nodes,regular,abhishek Ray,[u'No Nodes']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/3189622/#id_16727737_4,2018-01-24T18:28Z,False_continue,regular,abhishek Ray,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3391253/#id_15500759_2,2018-01-24T18:28Z,False_continue,app_location,rajasekharreddy kathi,[u'NEARBY_ATM']
"More
Nearby: Post Office",3,Nearby Post Office,https://api.haptikapi.com//user_info/4152909/#id_16616154_4,2018-01-24T18:29Z,False_continue,auto_form_reply,Mahendra Relwani,[u'NEARBY_POST_OFFICE']
"More options{attempt: 2, api_name: nearby_api , places_type: Beauty Salon}",3,Nearby General Task,https://api.haptikapi.com//user_info/4152909/#id_16616154_4,2018-01-24T18:29Z,False_continue,regular,Mahendra Relwani,[u'NEARBY_TASK']
"Hey, can you find me the nearest petrol pump?{task} ",1,Nearby Gas,https://api.haptikapi.com//user_info/4093416/#id_16727609_2,2018-01-24T18:30Z,False_continue,carousel_message,MEGH NATH ROY,[u'NEARBY_GAS']
i want to search for a location{task},5,Nearby Hospital,https://api.haptikapi.com//user_info/4152909/#id_16616154_5,2018-01-24T18:30Z,,regular,Mahendra Relwani,[u'NEARBY_HOSPITAL']
i want to search for a location{task},2,Nearby General Task,https://api.haptikapi.com//user_info/4152909/#id_16616154_7,2018-01-24T18:31Z,False_continue,regular,Mahendra Relwani,[u'NEARBY_TASK']
Guru ghasi das udyan devendra nagar sobji market,4,No Story,https://api.haptikapi.com//user_info/3741522/#id_15385881_5,2018-01-24T18:28Z,True_no_nodes,regular,debu giri,[u'No Nodes']
i want to search for a location{task},3,No Story,https://api.haptikapi.com//user_info/4261430/#id_16727827_1,2018-01-24T18:33Z,,regular,Raghunath Majhi,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4261430/#id_16727827_1,2018-01-24T18:33Z,False_continue,app_location,Raghunath Majhi,[u'NEARBY_ATM']
i want to search for a location{task},4,No Story,https://api.haptikapi.com//user_info/4261405/#id_16727838_1,2018-01-24T18:34Z,,regular,nitesh mishra,[u'No Nodes']
"More
Nearby: Night Club",4,Nearby Night Club,https://api.haptikapi.com//user_info/4261405/#id_16727838_1,2018-01-24T18:34Z,False_continue,auto_form_reply,nitesh mishra,[u'NEARBY_NIGHT_CLUB']
Bye,2,No Story,https://api.haptikapi.com//user_info/4261358/#id_16727667_2,2018-01-24T18:24Z,True_Casual_no_nodes,regular,Rik Mondal,[u'No Nodes']
"Hey, can you find me the nearest medical store?{task}",1,Nearby Pharmacy,https://api.haptikapi.com//user_info/4261414/#id_16727869_3,2018-01-24T18:38Z,False_continue,regular,Anjali Ahire,[u'NEARBY_PHARMACY']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",5,Nearby Gym,https://api.haptikapi.com//user_info/4261434/#id_16727902_1,2018-01-24T18:39Z,False_continue,app_location,Keshav Upneja,[u'NEARBY_GYM']
"More
Nearby: Night Club",5,Nearby Gym,https://api.haptikapi.com//user_info/4261434/#id_16727902_1,2018-01-24T18:39Z,,auto_form_reply,Keshav Upneja,[u'NEARBY_GYM']
"Hey, can you find me the nearest petrol pump?{task}",1,Nearby Gas,https://api.haptikapi.com//user_info/4155311/#id_16519443_3,2018-01-24T18:31Z,False_continue,regular,Gaikwad prashant,[u'NEARBY_GAS']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/4261439/#id_16727809_1,2018-01-24T18:31Z,False_continue,regular,Pranab Giri,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",4,Nearby Gas,https://api.haptikapi.com//user_info/4223885/#id_16727914_1,2018-01-24T18:40Z,True_nothing_changed,app_location,BH@NU R@P@K@,[u'NEARBY_GAS']
"Hey, can you find me the nearest ATM?{task}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4261454/#id_16727929_1,2018-01-24T18:41Z,False_continue,regular,pradeep menon,[u'NEARBY_ATM']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/3297771/#id_16727941_1,2018-01-24T18:43Z,False_continue,regular,sanjay dhara,[u'NEARBY_TASK']
"Hi, I am interested in Salon and Beauty Offers{task}",1,OFFERS,https://api.haptikapi.com//user_info/4261469/#id_16727875_1,2018-01-24T18:36Z,False_continue,regular,nav deep,[u'SPA_OFFERS_VLCC']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",5,Nearby Atm Details,https://api.haptikapi.com//user_info/4261506/#id_16727987_1,2018-01-24T18:48Z,True_nothing_changed,app_location,Abhishek Bhattacharjee,[u'NEARBY_ATM']
"Hey, can you find me the nearest medical store?{task}",1,Nearby Pharmacy,https://api.haptikapi.com//user_info/4261534/#id_16728009_1,2018-01-24T18:49Z,False_continue,regular,ghanshyam yadav,[u'NEARBY_PHARMACY']
No,2,Nearby Complaint Flow,https://api.haptikapi.com//user_info/4261405/#id_16727838_3,2018-01-24T18:39Z,True_nothing_changed,regular,nitesh mishra,[u'NEARBY_COMPLAINT']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",4,Nearby Airport,https://api.haptikapi.com//user_info/3836005/#id_15716893_1,2018-01-24T18:53Z,,app_location,srikrishna singha,[u'NEARBY_AIRPORT']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",4,Nearby Airport,https://api.haptikapi.com//user_info/3836005/#id_15716893_1,2018-01-24T18:53Z,False_continue,app_location,srikrishna singha,[u'NEARBY_AIRPORT']
i want to search for a location{task},2,Nearby General Task,https://api.haptikapi.com//user_info/3145049/#id_13287606_13,2018-01-24T18:56Z,False_continue,regular,Arup das,[u'NEARBY_TASK']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4261558/#id_16728084_1,2018-01-24T18:57Z,False_continue,regular,karan raj karan raj,[u'NEARBY_ATM']
"Hey, can you find a beauty salon near me?{task}",2,Nearby Beauty Salon,https://api.haptikapi.com//user_info/4013734/#id_16208920_1,2018-01-24T18:58Z,False_continue,regular,areeba shahid,[u'NEARBY_BEAUTY_SALON']
"More
Nearby: Night Club",2,Nearby Night Club,https://api.haptikapi.com//user_info/4037347/#id_16262808_4,2018-01-24T18:49Z,False_continue,auto_form_reply,rupam das,[u'NEARBY_NIGHT_CLUB']
"Hi, I am interested in Weight Loss Offers{task}",3,OFFERS,https://api.haptikapi.com//user_info/4013734/#id_16208920_3,2018-01-24T18:59Z,False_continue,regular,areeba shahid,[u'WEIGHT_LOSS_OFFERS_VLCC']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/4255829/#id_16728063_3,2018-01-24T19:01Z,False_continue,regular,bikram,[u'NEARBY_TASK']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/4013734/#id_16208920_4,2018-01-24T19:02Z,False_continue,regular,areeba shahid,[u'NEARBY_TASK']
Axis bank,4,Nearby Atm Details,https://api.haptikapi.com//user_info/4261584/#id_16728129_1,2018-01-24T19:02Z,True_no_nodes,regular,Ashish Singh,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4128906/#id_16728159_1,2018-01-24T19:04Z,False_continue,app_location,Asif Ali,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Gas,https://api.haptikapi.com//user_info/3156864/#id_13324308_7,2018-01-24T19:05Z,False_continue,app_location,vishal vadi,[u'NEARBY_GAS']
"More options{attempt: 2, api_name: nearby_api , places_type: ATM}",1,Nearby General Task,https://api.haptikapi.com//user_info/4128906/#id_16728159_2,2018-01-24T19:05Z,False_continue,regular,Asif Ali,[u'NEARBY_TASK']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/4258850/#id_16723028_3,2018-01-24T19:09Z,False_continue,regular,Palash Samanta,[u'NEARBY_TASK']
i want to search for a location{task},5,No Story,https://api.haptikapi.com//user_info/4261598/#id_16728215_1,2018-01-24T19:09Z,,regular,punam pandey,[u'No Nodes']
i want to search for a location{task},5,Nearby General Task,https://api.haptikapi.com//user_info/4261598/#id_16728215_1,2018-01-24T19:09Z,False_continue,regular,punam pandey,[u'NEARBY_TASK']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/4261545/#id_16728144_1,2018-01-24T19:03Z,False_continue,regular,salman siddiqui,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4261665/#id_16728281_1,2018-01-24T19:15Z,False_continue,regular,Sumit BAGARIYA,[u'NEARBY_ATM']
Thank,1,No Story,https://api.haptikapi.com//user_info/4128906/#id_16728159_3,2018-01-24T19:06Z,True_Casual_no_nodes,regular,Asif Ali,[u'No Nodes']
i want to search for a location{task},1,No Story,https://api.haptikapi.com//user_info/4261595/#id_16728166_1,2018-01-24T19:05Z,,regular,Mayank Anand,[u'No Nodes']
"Hey, can you find me the nearest ATM?{task}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4261673/#id_16728310_1,2018-01-24T19:17Z,False_continue,regular,saddam hussain,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4261673/#id_16728310_1,2018-01-24T19:17Z,False_continue,app_location,saddam hussain,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Gas,https://api.haptikapi.com//user_info/4261637/#id_16728261_3,2018-01-24T19:18Z,False_continue,app_location,uttam tiwari,[u'NEARBY_GAS']
Cloth stor,4,Nearby General Task,https://api.haptikapi.com//user_info/4261713/#id_16728378_1,2018-01-24T19:25Z,False_continue,regular,farhan ajmeri,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Gym,https://api.haptikapi.com//user_info/3895226/#id_15930213_2,2018-01-24T19:28Z,False_continue,app_location,Prateek kansal,[u'NEARBY_GYM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4001198/#id_16179149_1,2018-01-24T19:30Z,False_continue,app_location,amrish kumar,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Night Club,https://api.haptikapi.com//user_info/4261888/#id_16728797_1,2018-01-24T20:36Z,False_continue,app_location,Dhanasekaran Varadaraju,[u'NEARBY_NIGHT_CLUB']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/4261888/#id_16728797_1,2018-01-24T20:36Z,False_continue,regular,Dhanasekaran Varadaraju,[u'NEARBY_TASK']
"Jammu & Kashmir, Jammu",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4080610/#id_16728823_1,2018-01-24T20:45Z,False_continue,regular,Rakesh Bhat,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4261925/#id_16728858_1,2018-01-24T20:57Z,False_continue,regular,Tanowar Rahaman,[u'NEARBY_ATM']
"💡 Tell me a story{task}{attempt: 2, api_name: nearby_api , places_type: ATM}",2,Savings Story,https://api.haptikapi.com//user_info/4261929/#id_16728883_2,2018-01-24T21:08Z,False_continue,regular,Chandu Khan,[u'STEP_TWO_A']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",5,Nearby Complaint Flow,https://api.haptikapi.com//user_info/3811807/#id_15615949_35,2018-01-24T21:55Z,False_continue,app_location,Biswal JULU,[u'NEARBY_SEARCH_AGAIN']
Liquer shop,5,No Story,https://api.haptikapi.com//user_info/3811807/#id_15615949_35,2018-01-24T21:54Z,True_no_nodes,regular,Biswal JULU,[u'No Nodes']
Wow! Then what?,4,Savings Story,https://api.haptikapi.com//user_info/4261980/#id_16728988_2,2018-01-24T21:58Z,False_continue,regular,vaisakh k,[u'STEP_THREE']
